Id,category,Item,ImageSrc,PriceTag,validity,item_disclaimer_text,Description,SalesStory,Coupon
480588199,Household Supplies,Bounty Paper Towels,https://cdn.flippenterprise.net/page_pdf_images/9875076/ee4a14fa-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE$19.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop Card or registered phone number In a single transaction * Savings applied to non-P & G items.,12 Double or 8 Triple Roll,SAVE $15 when you buy any 3 participating products*,"{'Id': '527303', 'CouponDetail': 'Save $1.00 Save $1.00 ONE Bounty Paper Towel Product 4 ct or larger (includes Double Plus Roll).\n                Valid Feb 23, 2020 to Mar 28, 2020\n            ', 'CouponDiscalimer': ""Dealer: Submission to Procter & Gamble signifies compliance with 'Requirements for Proper Coupon Redemption.' Please visit this link for coupon terms for proper redemption: http://www.pg.com/en_US/downloads/partners_suppliers/PG_Coupon_Terms_of_Proper_Redemption.pdf. Limit of one coupon per item. Consumer: Limit ONE coupon per purchase of products and quantities stated. Any other use constitutes fraud. Coupons are not authorized if purchasing products for resale. You may pay sales tax. Not valid in Puerto Rico. Limit of one coupon per household. Digital Coupons and paper coupons may not be combined on the purchase of a single item. Specially marked items, such as Clearance or Manager's Specials may not be eligible for Digital Coupons.""}"
480568591,Household Supplies,All or Purex Laundry Detergent or Snuggle Fabric Enhance,https://cdn.flippenterprise.net/page_pdf_images/9875024/f232c292-5909-11ea-8505-0e1ba86a8db4/x_large,2/$4.00¢when you buy 2,"
      Valid March 06, 2020 - March 12, 2020
    ",Limit 1 Digital Coupon per household,"Selected Varieties and Sizes
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480615264,Dairy,Stop & Shop String Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875082/fa8b05c6-5909-11ea-b8be-0ec6e2beadde/x_large,$3.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 10–12 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480583130,Dairy,Président Feta Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875073/15b67682-590a-11ea-94b8-0ec6e2beadde/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8 oz. cont.",SALE BUY 1 GET 1 FREE OR EQUAL OR LESSER VALUE,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480584850,Dairy,Stop & Shop Peanut Butter,https://cdn.flippenterprise.net/page_pdf_images/9875073/1a44bf56-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$1.88¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 16 oz. jar",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480596642,Dairy,Stop & Shop Orange Juice,https://cdn.flippenterprise.net/page_pdf_images/9875077/24c37fbc-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 64 fl. oz. carton",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575151,Dairy,Stop & Shop Cheese Crackers,https://cdn.flippenterprise.net/page_pdf_images/9875071/07001a30-590a-11ea-8512-0efae983d694/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 12.4 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480579989,Dairy,Stonyfield Greek Yogurt,https://cdn.flippenterprise.net/page_pdf_images/9875073/0c07567e-590a-11ea-94b8-0ec6e2beadde/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 30–32 oz. cont.",SALE 50¢ OFF,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582169,Dairy,Ripple Milk,https://cdn.flippenterprise.net/page_items/186161229/1583269598/extra_large.jpg,SALE$5.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 32 . oz. Aseptic pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480615392,Dairy,Stop & Shop Shredded Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875082/fceb9e34-5909-11ea-b8be-0ec6e2beadde/x_large,$2.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480585752,Dairy,"Peter Pan Peanut Butter, Mott's Applesauce 6 Pack or Snack & Go Applesauce 4 Pack",https://cdn.flippenterprise.net/page_pdf_images/9875076/f707b034-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Peanut Butter,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480616112,Dairy,Organic Valley Milk or Ultra-Filtered Milk,https://cdn.flippenterprise.net/page_items/186158889/1583269546/extra_large.jpg,SALE$3.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 56–64 fl. oz. carton",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480596133,Dairy,Nature's Promise Organic String Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875077/22549cf2-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$7.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,6 oz. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480595954,Dairy,Nature's Promise Organic Cream Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875077/240b874a-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$2.50¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8 oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480596305,Dairy,Nature's Promise Organic Butter,https://cdn.flippenterprise.net/page_pdf_images/9875077/22b99d00-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$5.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 16 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570012,Dairy,Kraft Shredded or Cabot Chunk Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875065/d78fc840-5909-11ea-893f-0e7faade0358/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 6–8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480601123,Dairy,Kraft Macaroni & Cheese 5 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875078/141e30a8-590a-11ea-87f4-0e7faade0358/x_large,SALE$4.59¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 36 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480611941,Dairy,Kraft Cool Whip Topping,https://cdn.flippenterprise.net/page_pdf_images/9875081/1dacf5be-590a-11ea-8e04-0ec6e2beadde/x_large,SALE 3/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop Card or registered phone number! In a single transaction from 3/06-3/12/20.,"Frozen, Selected Varieties,
",SAVE $5 when you buy 5 participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582699,Dairy,Kerrygold Irish Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875073/2103c1c0-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$3.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"All Varieties, 7 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480595622,Dairy,I Can't Believe It's Not Butter! or Brummel & Brown Spread,https://cdn.flippenterprise.net/page_pdf_images/9875077/fd79ef54-5909-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Spread,
",SAVE $2 on Thomas' English Muffins when you buy 2 spreads,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480600945,Beverages,Super Coffee,https://cdn.flippenterprise.net/page_pdf_images/9875078/108dc00c-590a-11ea-87f4-0e7faade0358/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 12 fl. oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570436,Dairy,Galbani Ricotta or Mozzarella Cheese,https://cdn.flippenterprise.net/page_pdf_images/9875065/d81191ae-5909-11ea-893f-0e7faade0358/x_large,SALE$2.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Ricotta, 32 oz. cont. or Mozzarella, 16 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480601299,Dairy,Chobani Multi-Serve,https://cdn.flippenterprise.net/page_pdf_images/9875078/12ad957e-590a-11ea-87f4-0e7faade0358/x_large,SALE$4.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 32 oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568426,Dairy,"Chobani Greek, Flip or Less Sugar Yogurt",https://cdn.flippenterprise.net/page_pdf_images/9875024/ea9f6256-5909-11ea-8505-0e1ba86a8db4/x_large,10/$8.00¢when you buy 10,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 5–5.3 oz. cont.
",,"{'Id': '537163', 'CouponDetail': 'Save $2.00 on any TEN (10) Chobani® single serve regular Greek, Flip™, Less Sugar Greek, Less Sugar crunch\n                Valid Mar 06, 2020 to Apr 13, 2020\n            ', 'CouponDiscalimer': 'MANUFACTURER’S COUPON Valid from 2/28/2020 – 4/13/2020. CONSUMER: Valid for any Chobani® single-serve yogurt. May not be doubled or reproduced. Void if transferred to any person, firm or group prior to store redemption. Not valid on prior purchases or in combination with any other discount, coupon or offer; offer can only be redeemed once. Consumer must pay any sales tax. Cash value: 1/100¢. Void in LA and where otherwise prohibited or restricted. ONE COUPON PER PERSON. RETAILER: Chobani, LLC will reimburse the face value of this coupon plus 8 cents handling in accordance with our redemption policy (copy available upon request). Send all redeemed coupons to Chobani, LLC, Mandlik & Rhodes, PO Box 490 Dept. #1074, Tecate, CA 91980. ©2020 Chobani, LLC'}"
480600766,Beverages,"V8 Red, Fusion or Vegetable Blends",https://cdn.flippenterprise.net/page_pdf_images/9875078/0f58d050-590a-11ea-87f4-0e7faade0358/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 46 fl. oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480581489,Beverages,Traditional Medicinals Tea,https://cdn.flippenterprise.net/page_pdf_images/9875073/12ec43fa-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$3.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 16 ct. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480595437,Dairy,Coffee-mate Flavored or Bliss Creamer,https://cdn.flippenterprise.net/page_pdf_images/9875077/21ce52d2-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$5.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Flavored, 64 fl. oz. or Bliss, 32 fl. oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593433,Beverages,Stop & Shop Seltzer 1 Liter,https://cdn.flippenterprise.net/page_pdf_images/9875077/1c75ed18-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 3/$2.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 33.8 fl. oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480574847,Beverages,Sparkling Ice,https://cdn.flippenterprise.net/page_pdf_images/9875071/04786402-590a-11ea-8512-0efae983d694/x_large,SALE 10/$10.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 17 fl . oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480592738,Beverages,Schweppes Seltzer,https://cdn.flippenterprise.net/page_pdf_images/9875077/1b3ef480-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 4/$12.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"12 Pack Selected Varieties, 12 Pack",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575009,Beverages,Rockstar,https://cdn.flippenterprise.net/page_pdf_images/9875071/0644dd9c-590a-11ea-8512-0efae983d694/x_large,SALE 4/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 16 fl. oz. can,",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480592538,Beverages,"Powerade, Smartwater, Vitaminwater, Gold Peak Tea or Honest Tea",https://cdn.flippenterprise.net/page_pdf_images/9875077/1a6499d4-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$0.79¢/ea. When you buy 5,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, Powerade,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480594403,Beverages,Starbucks Coffee or K-Cups,https://cdn.flippenterprise.net/page_pdf_images/9875077/1e98c642-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$6.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Coffee,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568347,Beverages,Poland Spring 24 Pack or 12 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875024/ed64c6ca-5909-11ea-8505-0e1ba86a8db4/x_large,SALE 3/$10.00¢when you buy 3,"
      Valid March 06, 2020 - March 12, 2020
    ","Plus Deposit Where Applicable 
",Selected Varieties,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480581675,Beverages,Pure Leaf Iced Tea,https://cdn.flippenterprise.net/page_pdf_images/9875073/148f470c-590a-11ea-94b8-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 14 fl. oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593284,Beverages,Poland Spring 1 Liter,https://cdn.flippenterprise.net/page_pdf_images/9875077/1c3b4ffa-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 4/$3.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, Still or Sparkling Water, 33.8 fl. oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480591974,Beverages,Pepsi 6 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875077/191059c4-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 3/$10.00¢When you buy 3,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 6/7.5 fl. oz. mini cans or 6/16–16.9 fl. oz. btls",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568390,Beverages,Pepsi 2 Liter or Pure Leaf Iced Tea,https://cdn.flippenterprise.net/page_pdf_images/9875024/ee6a8e10-5909-11ea-8505-0e1ba86a8db4/x_large,SALE 4/$4.00¢when you buy 4,"
      Valid March 06, 2020 - March 12, 2020
    ","Limit 2 offers per household
",Selected Varieties,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480610125,Beverages,Naked Juice,https://cdn.flippenterprise.net/page_pdf_images/9875081/1b26a4c0-590a-11ea-8e04-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 15.2 . oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593935,Beverages,Maxwell House Coffee,https://cdn.flippenterprise.net/page_pdf_images/9875077/1db35044-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$6.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 24.5–30.6 oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570716,Beverages,Kedem Grape or Apple Juice,https://cdn.flippenterprise.net/page_pdf_images/9875069/dad60aaa-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE 4/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8 fl. oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480596470,Beverages,Nature's Promise Tea or Lemonade,https://cdn.flippenterprise.net/page_pdf_images/9875077/2450fee2-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 52 fl . oz. carton",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480594570,Beverages,Juicy Juice,https://cdn.flippenterprise.net/page_pdf_images/9875077/1f728efe-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 100% Juice,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480610308,Beverages,POM Wonderful Juice,https://cdn.flippenterprise.net/page_pdf_images/9875081/1bd68854-590a-11ea-8e04-0ec6e2beadde/x_large,SALE 3/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,8 fl. oz. btl.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568305,Beverages,Florida's Natural Orange Juice or Almond Breeze Almond Milk,https://cdn.flippenterprise.net/page_pdf_images/9875024/e6e07d76-5909-11ea-8505-0e1ba86a8db4/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,Selected Varieties and Sizes,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480601918,Beverages,Dunkin' Iced Coffee 4 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875078/177a92be-590a-11ea-87f4-0e7faade0358/x_large,SALE$4.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 4/9.4 fl.oz. btls.,",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480601779,Beverages,Coke 6 Pack or 4 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875078/168a9e76-590a-11ea-87f4-0e7faade0358/x_large,SALE$4.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 6/8 fl. oz. or
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568891,Beverages,Coke 12 Pack or 8 Pacwhen2k,https://cdn.flippenterprise.net/page_pdf_images/9875024/efccd416-5909-11ea-8505-0e1ba86a8db4/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ","Limit 2 offers per household
",Selected Varieties and Sizes,SALE 2 FREE when you buy 2,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480578033,Bakery,Van's Waffles or Pancakes,https://cdn.flippenterprise.net/page_pdf_images/9875073/1cc3e630-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$2.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 8–12.4 oz. pkg.",SAVE $5 When You buy 5 participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480616447,Beverages,Coke 12 Pack or 8 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875087/14a9b3bc-590a-11ea-857c-0e1ba86a8db4/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable Limit 2 offers per household,"Selected Varieties, 12/12 fl. oz. cans or 8/12 fl. oz. btls.","SALE BUY 2, GET 2 FREE OF EQUAL OR LESSER VALUE","{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480591655,Beverages,Bolt 24,https://cdn.flippenterprise.net/page_pdf_images/9875077/16bba782-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 4/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 16.9. oz. btl.,",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480616270,Beverages,Coca-cola Coke Energy,https://cdn.flippenterprise.net/page_items/186158891/1583269547/extra_large.jpg,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Plus Deposit Where Applicable,"Selected Varieties, 12 fl. oz. can,",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480578987,Bakery,Udi's Bread,https://cdn.flippenterprise.net/page_pdf_images/9875073/1cb21d38-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$6.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 24 oz. pkg.",SAVE $5 when you buy 5 participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480589545,Bakery,Stop & Shop Garlic Bread,https://cdn.flippenterprise.net/page_pdf_images/9875076/0dcdfefe-590a-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 10–13.5 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575452,Bakery,Stop & Shop Bagels,https://cdn.flippenterprise.net/page_pdf_images/9875071/08d33720-590a-11ea-8512-0efae983d694/x_large,SALE$2.79¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 22 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480594753,Bakery,"Thomas' Swirl Bread, Pick Me Ups or Mini Croissants",https://cdn.flippenterprise.net/page_pdf_images/9875077/1f980832-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Bread, 16 oz. loaf, Pick Me Ups,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480615596,Bakery,Stop & Shop Bagel Snackers,https://cdn.flippenterprise.net/page_pdf_images/9875082/15285226-590a-11ea-b8be-0ec6e2beadde/x_large,$4.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 18.6 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480594059,Bakery,Sara Lee Bread,https://cdn.flippenterprise.net/page_pdf_images/9875077/1e74ef42-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 20 oz. loaf",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569876,Bakery,"Stella Doro Cookies, Breadsticks or Breakfast Treats",https://cdn.flippenterprise.net/page_pdf_images/9875065/d6d919ec-5909-11ea-893f-0e7faade0358/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 7–12 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582812,Bakery,Store Made Decorated Cupcakes 6 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875073/1fb81528-590a-11ea-94b8-0ec6e2beadde/x_large,$4.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Chocolate or Vanilla,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582980,Bakery,Peanut-Free Cupcakes 6 ct. or Minis 12 ct.,https://cdn.flippenterprise.net/page_pdf_images/9875073/1dc09f1a-590a-11ea-94b8-0ec6e2beadde/x_large,$3.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Available in Our Bakeshop,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569497,Bakery,Nabisco Oreo Cookies or Oreo Thins Bites,https://cdn.flippenterprise.net/page_pdf_images/9875024/e4eaf1e0-5909-11ea-8505-0e1ba86a8db4/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Oreo, 7.9–15.35 oz. or Thins Bites, 6–6.4 oz. pkg.",SALE BUY 1 GET 1 FREE OF EQUAL OR LESSER VALUE,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480611645,Bakery,McCain Fries or Onion Rings,https://cdn.flippenterprise.net/page_pdf_images/9875081/1e4a1b64-590a-11ea-8e04-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ","Only with your Stop & Shop or registered phone number! 
","Frozen, Selected Varieties,
",SAVE $5 when you buy 5 participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570587,Bakery,Oberlander Haman Tashen,https://cdn.flippenterprise.net/page_pdf_images/9875069/dd953d2e-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE 2/$7.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 10 oz. cont.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480583631,Bakery,Nature's Promise French Baguette,https://cdn.flippenterprise.net/page_items/186161271/1583269608/extra_large.jpg,SALE$2.49¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,9.14 oz. loaf,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480613903,Bakery,Nature's Promise Tortillas,https://cdn.flippenterprise.net/page_pdf_images/9875082/0c34e59e-590a-11ea-b8be-0ec6e2beadde/x_large,$2.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 14 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480606720,Bakery,Nabisco Teddy Grahams or Ritz Cracker Packs,https://cdn.flippenterprise.net/page_pdf_images/9875079/0ea55584-590a-11ea-a506-0edc53c25ee6/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop card or registered phone number! In a single transaction 3/6-3/12/20.,"Selected Varieties, Teddy Grahams, 6.36–10 oz. or Ritz Cracker Packs,
",SAVE $3 when you spend $15 on participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480605926,Bakery,Nabisco Chips Ahoy!,https://cdn.flippenterprise.net/page_pdf_images/9875079/e775276e-5909-11ea-a506-0edc53c25ee6/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop card or registered phone number! In a single transaction 3/6-3/12/20.,"Selected Varieties, 7–13 oz. pkg.",SAVE $3 when you spend $15 on participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
